tconst,averageRating,numVotes
tt7640012,7.0,17
tt7640080,4.8,46
tt7640198,7.0,1090
tt7640228,7.7,454
tt7640234,5.3,45
tt7640584,5.1,126
tt7641174,7.6,62
tt7641334,5.2,124
tt7641390,7.8,12
tt7641724,4.8,82
tt7641756,5.1,12
tt7641782,4.4,291
tt7641872,4.4,274
tt7642326,2.6,291
tt7642500,4.4,5622
tt7642526,6.3,30
tt7642602,6.8,12
tt7642686,4.2,19
tt7642818,7.7,23253
tt7642878,3.7,2135
tt7642890,2.1,792
tt7642904,5.3,37
tt7643134,7.8,19
tt7643202,7.7,20
tt7643622,5.2,693
tt7644268,7.1,18
tt7644306,6.0,67
tt7644878,7.8,16
tt7644928,7.1,45
tt7645102,5.3,1627
tt7645122,6.6,10569
tt7645288,5.0,26
tt7645442,3.9,27
tt7645502,4.9,519
tt7645780,5.8,5542
tt7645878,5.8,49
tt7646138,4.8,17
tt7646322,4.2,4178
tt7646430,5.1,92
tt7646444,6.9,31
tt7646714,8.7,6
tt7647198,7.3,942
tt7647828,6.1,13
tt7647840,5.6,717
tt7648274,5.8,10
tt7648416,6.1,927
tt7649320,6.4,1613
tt7649558,6.8,13
tt7649620,7.8,10
tt7649896,6.0,8
tt7650108,8.3,25
tt7650198,2.0,237
tt7650962,8.2,8
tt7650966,4.1,115
tt7651032,8.9,9
tt7651078,3.4,192
tt7651504,6.6,8
tt7652136,7.0,6
tt7652190,6.3,21
tt7652242,4.6,12
tt7652452,5.4,333
tt7653254,7.9,292873
tt7654116,6.8,13
tt7654144,4.7,16
tt7654178,7.8,38
tt7654492,7.4,22
tt7654668,8.0,5
tt7654674,4.8,71
tt7654872,5.4,1662
tt7654880,5.1,197
tt7654890,6.0,704
tt7655142,6.1,379
tt7655158,9.0,7
tt7655240,5.6,25
tt7655282,9.0,8
tt7656172,6.9,32
tt7656446,6.1,121
tt7656570,5.9,429
tt7656706,6.6,50
tt7656770,2.1,284
tt7657364,3.5,357
tt7657746,7.0,1022
tt7657748,7.1,20
tt7657896,4.4,25
tt7658354,3.6,24
tt7658384,6.1,960
tt7658600,6.4,24
tt7658610,5.9,2145
tt7658868,6.3,704
tt7659018,4.9,319
tt7659376,6.5,8
tt7659522,7.6,187
tt7659918,5.9,74
tt7660450,5.7,1036
tt7660738,6.5,16
tt7661028,2.9,323
tt7661250,5.5,57
tt7661376,5.3,573
tt7661518,6.3,108
tt7661556,7.6,21
tt7661604,5.8,11
tt7661748,5.3,14
tt7661922,7.5,55
tt7662118,7.8,78
tt7662314,5.2,13
tt7662488,5.9,15
tt7662644,6.1,331
tt7662752,8.1,3425
tt7662926,5.7,20
tt7662940,4.3,22
tt7663692,8.2,5
tt7663794,4.6,24
tt7664010,3.2,93
tt7664096,4.4,405
tt7664100,6.4,105
tt7665306,7.0,6
tt7665340,5.1,108
tt7665608,7.1,70
tt7665654,7.0,5
tt7666050,7.1,10
tt7666222,6.0,107
tt7666250,7.0,2040
tt7666724,6.6,1174
tt7666988,6.5,8
tt7667558,6.1,549
tt7667974,6.2,71
tt7668228,5.4,55
tt7668424,7.4,105
tt7668724,4.9,1448
tt7668842,4.7,55083
tt7668870,7.6,158683
tt7669768,8.8,46
tt7670212,6.7,13679
tt7670276,4.6,280
tt7670466,5.4,8
tt7670504,4.6,117
tt7670602,6.1,10
tt7670604,8.0,9
tt7670864,7.4,88
tt7671064,6.8,19537
tt7671124,6.1,303
tt7671366,5.4,14
tt7671390,7.3,31
tt7671392,7.4,61
tt7671414,3.6,1212
tt7671450,6.9,11
tt7671498,8.2,13
tt7671746,3.4,23
tt7671768,5.3,8
tt7672068,6.8,4451
tt7672188,4.9,66
tt7672292,7.7,23
tt7672388,5.6,21
tt7672714,3.7,60
tt7672868,6.9,92
tt7673882,3.5,58
tt7673930,4.6,113
tt7674116,8.9,15
tt7674258,7.0,53
tt7675404,8.1,1474
tt7675422,7.5,739
tt7675596,5.5,31
tt7676066,5.6,75
tt7676212,6.8,52
tt7676320,5.8,26
tt7676816,6.4,80
tt7676992,5.1,70
tt7677060,4.0,131
tt7677228,5.7,444
tt7677420,4.2,568
tt7677542,5.7,14
tt7678460,8.9,20
tt7678486,6.7,43
tt7679126,5.8,1407
tt7679190,5.8,213
tt7679200,6.6,66
tt7679334,3.0,59
tt7679474,8.0,7
tt7679672,5.6,48
tt7679754,5.8,332
tt7679852,6.7,106
tt7679884,7.4,486
tt7680644,7.6,17
tt7680690,4.8,47
tt7680734,7.1,35
tt7680796,5.6,12
tt7681130,7.5,8
tt7681186,3.8,342
tt7681514,6.1,13
tt7681554,9.1,181
tt7681824,6.9,4205
tt7681998,6.8,84
tt7682204,5.6,1214
tt7682308,6.4,21
tt7682382,6.1,795
tt7683198,6.1,8
tt7683516,6.7,23
tt7683696,7.2,631
tt7683896,5.1,46
tt7684228,7.9,1403
tt7684416,5.1,242
tt7684822,4.7,72
tt7685962,4.7,523
tt7686376,4.1,196
tt7686386,4.9,136
tt7686876,6.8,179
tt7686906,6.3,25
tt7687134,7.1,16
tt7687138,8.0,167
tt7687254,6.6,158
tt7687372,4.5,7
tt7687768,6.1,29
tt7688086,5.2,6
tt7688134,5.2,29
tt7688420,7.3,48
tt7688638,5.7,344
tt7688988,4.8,85
tt7689182,1.2,150
tt7689186,7.2,453
tt7689310,6.6,1805
tt7689532,4.5,504
tt7689906,6.0,2371
tt7689928,6.2,416
tt7689932,6.4,337
tt7689950,5.7,356
tt7690016,6.0,3000
tt7690020,6.9,502
tt7690022,6.8,28
tt7690110,6.7,27
tt7690214,7.1,20
tt7690328,5.5,51
tt7690466,5.4,790
tt7690550,7.5,17
tt7690554,6.4,67
tt7690558,4.0,16
tt7690638,7.4,5146
tt7690670,5.2,7001
tt7690762,5.2,1179
tt7690774,5.9,139
tt7690900,6.7,68
tt7691060,6.3,29
tt7691572,7.7,6973
tt7692434,6.4,2649
tt7692822,5.4,3434
tt7692824,6.3,439
tt7692832,4.0,5
tt7692966,6.6,2027
tt7692968,5.8,54
tt7693236,7.1,47
tt7693270,6.4,163
tt7694546,7.1,8
tt7694738,5.0,964
tt7694898,7.3,8
tt7695014,4.3,786
tt7695300,6.7,259
tt7695522,5.6,525
tt7696006,4.7,84
tt7696222,6.4,16
tt7697038,6.6,31
tt7697060,5.7,283
tt7697132,5.1,25
tt7697348,4.7,216
tt7698468,6.6,6482
tt7698982,5.7,458
tt7699198,6.9,679
tt7699320,4.5,89
tt7699336,5.9,32
tt7700504,2.4,7
tt7700730,7.5,15391
tt7700814,5.1,9
tt7701016,5.3,9
tt7701096,2.8,138
tt7701630,8.1,12
tt7701726,4.4,49
tt7701790,2.4,11
tt7701808,7.2,2979
tt7702098,6.2,7
tt7702230,6.9,7
tt7702334,4.1,485
tt7702336,5.7,469
tt7702382,6.3,35
tt7702854,5.6,37
tt7703070,5.9,767
tt7703924,4.2,2980
tt7704056,4.4,23
tt7704346,4.4,653
tt7704392,5.2,219
tt7705106,7.5,16
tt7705110,8.3,17
tt7705250,7.0,73
tt7705694,6.8,10
tt7705740,7.0,39
tt7705790,7.3,2993
tt7707108,7.0,494
tt7707314,5.7,1445
tt7707372,7.2,32
tt7707692,4.8,222
tt7707950,6.8,40
tt7707988,7.1,203
tt7708146,4.7,323
tt7708320,6.0,102
tt7708376,5.2,190
tt7708470,7.8,29
tt7708648,7.5,55
tt7708660,6.3,7
tt7708734,6.8,9
tt7708908,6.0,11
tt7709460,4.2,39
tt7709664,6.4,161
tt7709746,6.2,6
tt7709804,5.5,315
tt7709860,4.6,17
tt7710132,3.5,20
tt7710160,5.2,2747
tt7710360,5.1,96
tt7710382,4.8,22
tt7710486,7.5,607
tt7711170,6.2,18085
tt7711342,4.7,3131
tt7711350,6.0,36
tt7711764,2.6,502
tt7712252,7.2,54
tt7712376,5.8,10
tt7712420,7.3,35
tt7712468,8.2,9
tt7712746,3.3,369
tt7712806,6.5,28
tt7713068,6.0,227135
tt7713810,4.4,520
tt7714070,6.4,11
tt7714510,7.2,118
tt7714770,6.9,941
tt7714802,6.3,68
tt7714878,5.1,181
tt7715070,5.3,2753
tt7715192,3.6,342
tt7715194,6.4,123
tt7715202,7.2,19089
tt7715244,4.6,246
tt7715270,6.2,1015
tt7715988,7.6,1144
tt7716056,7.5,163
tt7716120,6.0,3128
tt7716362,7.6,5
tt7717204,2.8,77
tt7717440,7.5,1495
tt7717990,3.7,239
tt7718114,6.7,1141
tt7718286,5.0,7
tt7718636,3.5,211
tt7718894,7.0,10
tt7719186,5.0,20
tt7719620,8.1,10
tt7719976,7.5,1236
tt7720254,4.9,41
tt7720922,6.2,5453
tt7721550,6.4,492
tt7721580,5.6,12
tt7721742,4.5,230
tt7721800,5.0,30589
tt7721946,3.5,12464
tt7722156,4.6,244
tt7722178,5.7,9
tt7722184,7.3,8
tt7722258,5.8,3009
tt7722484,3.6,45
tt7723022,4.0,148
tt7724288,6.8,14
tt7724322,6.3,139
tt7724494,5.5,41
tt7724516,6.5,33
tt7724770,3.0,87
tt7724874,5.8,110
tt7725374,5.6,120
tt7725384,6.7,907
tt7725596,8.0,33393
tt7725626,6.8,9168
tt7726074,6.6,558
tt7726392,2.3,14
tt7726470,6.4,5
tt7726702,6.5,81
tt7730042,6.2,46
tt7730102,5.3,1248
tt7730492,5.4,223
tt7730856,6.7,17
tt7730928,7.0,1340
tt7731512,6.4,1280
tt7731610,8.1,40
tt7732486,6.0,198
tt7732524,4.4,15
tt7732754,6.5,540
tt7733224,4.4,53
tt7733426,6.5,425
tt7733440,7.1,20
tt7734218,6.1,46417
tt7734238,3.7,55
tt7734662,7.5,177
tt7734664,4.9,21
tt7734738,6.8,164
tt7734990,5.5,33
tt7735462,7.5,89
tt7735502,6.6,1451
tt7735508,5.8,578
tt7735932,6.3,35
tt7736042,1.9,199
tt7736104,4.3,172
tt7736144,6.6,472
tt7736212,7.2,498
tt7736478,7.1,10785
tt7736488,3.9,170
tt7736492,3.7,62
tt7736496,6.5,18315
tt7736536,5.6,179
tt7736550,7.9,93
tt7736564,5.8,146
tt7736968,5.5,247
tt7737394,3.7,501
tt7737434,3.2,6
tt7737528,6.2,57126
tt7737640,5.7,5308
tt7737656,3.3,237
tt7737734,5.2,4466
tt7737786,6.4,110507
tt7737928,6.7,43
tt7738048,6.3,2142
tt7738450,7.0,18194
tt7738490,8.3,89
tt7738558,5.3,105
tt7738594,6.8,895
tt7738704,3.1,33
tt7738784,9.1,14825
tt7738930,6.1,1301
tt7740204,2.7,320
tt7740284,6.5,582
tt7740342,4.8,56
tt7740386,7.6,49
tt7740496,7.1,113535
tt7740510,5.9,31818
tt7740572,7.3,14
tt7741270,3.6,17
tt7741388,2.8,246
tt7741530,3.4,201
tt7741602,6.9,716
tt7741984,8.3,6
tt7742072,4.0,29
tt7742656,7.1,63
tt7742704,7.0,301
tt7743120,5.5,574
tt7743400,7.1,1781
tt7743588,4.4,256
tt7744082,5.6,44
tt7744192,5.2,154
tt7744802,6.1,593
tt7744940,6.2,12
tt7745044,7.3,604
tt7745068,7.4,9995
tt7745080,4.7,189
tt7745898,6.5,17
tt7746238,7.2,88
tt7746330,8.5,10
tt7746590,6.4,401
tt7746728,5.4,233
tt7746762,3.8,14
tt7746986,7.6,908
tt7748180,5.8,12
tt7748196,5.0,137
tt7748226,4.3,1637
tt7748244,7.7,26002
tt7748426,6.2,7336
tt7748432,5.0,1092
tt7748478,7.7,311
tt7748494,6.1,319
tt7748538,4.2,10
tt7749040,5.5,208
tt7749142,5.2,2438
tt7749928,6.6,200
tt7750632,7.6,12
tt7751192,6.0,111
tt7751722,5.9,10
tt7752100,4.5,473
tt7752126,6.1,94125
tt7752302,4.5,46
tt7752454,6.1,2523
tt7752858,7.2,886
tt7752880,6.3,56
tt7752930,8.4,20
tt7753056,8.9,12
tt7753158,5.2,659
tt7753176,6.2,237
tt7753296,7.2,65
tt7753502,5.6,60
tt7753540,5.9,64
tt7754222,6.5,459
tt7754284,5.4,257
tt7754486,5.6,114
tt7755066,5.9,57
tt7755354,5.9,35
tt7755856,6.2,3224
tt7756082,5.7,466
tt7756084,6.0,524
tt7756494,4.9,797
tt7757028,5.9,147
tt7757506,6.5,18
tt7757688,6.9,1320
tt7757972,4.9,584
tt7758160,7.9,9871
tt7759054,4.1,16
tt7759300,5.9,528
tt7759320,6.9,905
tt7759362,6.5,2512
tt7759626,4.4,519
tt7759652,7.5,187
tt7759898,4.3,14
tt7760082,6.3,10
tt7760084,6.3,483
tt7760850,6.4,69
tt7760890,5.6,1041
tt7761014,5.7,839
tt7761590,7.5,1728
tt7762194,1.2,91
tt7762424,4.3,152
tt7762434,2.9,55
tt7762444,3.6,200
tt7762454,2.2,83
tt7762488,4.2,6
tt7762616,4.9,97
tt7762748,6.3,414
tt7762772,6.5,166
tt7762976,3.4,16
tt7762982,7.6,1512
tt7763020,6.4,1979
tt7763400,6.1,47
tt7763752,6.1,60
tt7763834,5.5,43
tt7763956,8.8,7
tt7764130,4.8,31
tt7764650,4.0,2302
tt7764668,6.7,36
tt7764804,5.5,165
tt7764846,3.4,31
tt7765120,6.1,1101
tt7765232,7.6,26
tt7765778,5.3,3253
tt7765846,4.8,9
tt7765850,5.3,173
tt7765900,5.0,236
tt7765910,7.7,8346
tt7766018,8.6,40
tt7766144,6.2,73
tt7766166,3.9,383
tt7766886,6.6,1653
tt7767336,6.9,1072
tt7767866,5.8,1039
tt7767874,6.7,380
tt7767966,6.4,37
tt7768544,3.8,80
tt7768720,5.4,588
tt7768784,2.8,357
tt7768800,6.0,143
tt7768846,5.8,996
tt7769118,8.6,43
tt7769308,5.9,27
tt7769310,6.2,157
tt7769346,5.7,2020
tt7769530,4.4,250
tt7769716,5.7,59
tt7769728,5.7,112
tt7770166,7.0,9
tt7770176,7.6,13
tt7770192,5.7,1282
tt7771036,6.8,8
tt7771454,4.1,1281
tt7771512,6.1,62
tt7771558,3.8,88
tt7771622,2.3,69
tt7771768,6.1,20
tt7772394,7.0,106
tt7772412,7.2,470
tt7772498,7.8,45
tt7772580,6.1,41862
tt7772582,7.4,26311
tt7772872,5.0,228
tt7773168,6.9,8
tt7773210,6.7,1332
tt7773340,3.9,843
tt7773436,6.4,148
tt7773442,6.0,31
tt7773446,3.7,69
tt7773704,7.2,17
tt7773766,8.6,28
tt7774008,5.8,6
tt7774888,3.9,17
tt7775532,4.5,11
tt7775886,6.2,204
tt7776002,5.2,10
tt7776050,4.3,188
tt7776060,7.5,44
tt7776430,6.5,1413
tt7776712,5.8,99
tt7776838,7.2,1915
tt7776936,5.4,476
tt7776980,6.2,6
tt7777074,4.1,146
tt7777196,5.3,3324
tt7777238,4.4,35
tt7777960,6.9,12
tt7777974,7.1,986
tt7778560,6.3,737
tt7778680,6.8,5079
tt7779524,5.4,1128
tt7779590,6.5,1292
tt7779728,8.0,7
tt7779936,5.2,61
tt7780808,5.9,181
tt7780818,6.2,26
tt7781130,6.0,214
tt7781424,8.2,37
tt7781432,6.4,11950
tt7782046,6.2,25
tt7782364,6.7,28
tt7782398,6.8,68
tt7782570,1.2,91
tt7783776,5.7,43
tt7783966,5.9,1025
tt7784236,6.5,55
tt7784604,7.3,290039
tt7784788,6.3,517
tt7785062,4.8,21
tt7785128,7.7,314
tt7785302,7.9,15
tt7785320,6.8,15
tt7785866,6.8,1192
tt7785870,6.1,68
tt7785882,6.5,109
tt7786264,6.1,137
tt7786540,4.1,143
tt7786752,6.7,216
tt7787002,1.6,8
tt7787418,5.2,530
tt7787744,7.9,435
tt7787880,6.8,9
tt7787908,4.9,7
tt7788492,6.3,17
tt7788946,5.3,11
tt7789328,5.6,54
tt7789690,5.4,5
tt7790040,3.3,74
tt7790242,8.0,41
tt7790254,2.6,85
tt7790498,4.0,208
tt7790712,5.5,24
tt7790894,4.6,600
tt7790898,7.3,527
tt7791048,4.1,137
tt7791106,5.3,208
tt7791188,6.6,817
tt7791218,6.4,606
tt7791496,5.9,115
tt7791566,4.6,83
tt7791926,4.0,14
tt7792194,7.2,69
tt7793002,9.3,31
tt7793020,8.6,30
tt7793262,6.5,44
tt7793266,7.1,14
tt7793340,5.8,40
tt7794028,5.3,11
tt7794040,5.2,551
tt7794044,4.6,37
tt7794052,8.6,1808
tt7794358,8.4,28
tt7794400,8.2,73
tt7794524,7.0,7101
tt7795376,5.4,380
tt7795382,6.2,13
tt7796428,5.3,153
tt7797242,7.0,10
tt7797250,6.1,237
tt7797284,5.0,16
tt7797334,5.7,13
tt7797542,8.3,21
tt7797658,7.7,5002
tt7797926,3.3,206
tt7797962,6.5,441
tt7798634,6.8,139883
tt7798644,6.1,2667
tt7798646,6.0,5309
tt7798842,5.4,126
tt7798984,6.6,170
tt7798990,6.4,278
tt7799326,7.5,6
tt7799334,7.4,8
tt7799386,6.8,1347
tt7799456,7.4,14
tt7799654,2.8,260
tt7800040,8.5,217
tt7801350,4.4,342
tt7801894,4.9,192
tt7802180,3.2,246
tt7802198,3.7,84
tt7802246,6.5,1100
tt7802790,5.9,486
tt7803936,7.7,45
tt7804254,7.5,73
tt7804904,8.3,97
tt7805344,8.0,37
tt7805896,5.3,28
tt7805960,7.1,17857
tt7806430,5.0,795
tt7806572,5.5,23
tt7807026,6.1,4742
tt7807036,6.1,216
tt7807064,5.3,328
tt7807364,5.5,7
tt7807388,6.4,41
tt7808072,8.6,819
tt7808216,5.9,213
tt7809198,5.2,50
tt7809214,4.8,47
tt7809842,3.5,59
tt7810290,7.2,12
tt7810706,6.2,53
tt7811018,6.1,189
tt7811084,5.0,11
tt7811886,4.2,9
tt7811942,5.4,39
tt7812438,8.5,6
tt7813438,7.7,74
tt7814576,6.7,47
tt7814598,6.6,228
tt7815620,7.5,92
tt7816386,7.5,1509
tt7816392,5.9,5626
tt7816974,7.0,27
tt7817024,6.8,546
tt7817124,6.2,63
tt7817234,3.5,71
tt7817448,5.2,173
tt7817520,7.0,135
tt7817568,6.2,423
tt7817890,4.9,78
tt7818136,4.5,6
tt7818580,6.9,6443
tt7819394,2.6,251
tt7819514,5.3,20
tt7819598,7.7,26
tt7819668,6.7,146
tt7819860,4.1,436
tt7820502,5.6,92
tt7820526,6.1,87
tt7820614,5.6,29
tt7820846,3.3,2289
tt7821038,5.1,150
tt7821060,7.8,52
tt7821086,6.3,77
tt7821108,3.5,16
tt7821116,5.1,102
tt7821192,6.6,107
tt7821538,3.9,26
tt7821898,7.0,7
tt7822050,5.7,105
tt7822320,7.2,1216
tt7822438,8.2,6930
tt7822440,5.2,331
tt7822454,5.9,67
tt7822474,3.8,4600
tt7822496,4.9,23
tt7822540,6.0,28
tt7822622,3.5,11
tt7822758,8.3,3300
tt7823036,6.0,77
tt7823906,3.7,1126
tt7823938,6.4,68
tt7825090,6.0,148
tt7825208,6.6,54748
tt7825558,4.0,373
tt7826276,6.7,4076
tt7826722,3.5,20
tt7826850,7.6,5
tt7827658,5.4,193
tt7827808,7.4,31
tt7827820,6.3,10
tt7827944,4.8,293
tt7829978,6.8,26
tt7830014,6.3,894
tt7830416,4.5,395
tt7830428,3.5,262
tt7830584,2.0,245
tt7830888,5.6,476
tt7830960,7.1,899
tt7830972,5.3,27
tt7831076,1.4,123
tt7831092,5.3,7
tt7831208,3.5,9
tt7831326,8.2,8
tt7831358,6.0,5354
tt7831374,6.4,22
tt7831444,6.8,33
tt7831486,6.3,44
tt7831530,4.6,45
tt7831674,6.1,861
tt7831678,6.7,49
tt7831692,5.5,7
tt7832042,3.3,15
tt7832124,7.7,18107
tt7832486,4.2,26
tt7832848,5.6,3918
tt7833606,7.2,318
tt7833914,5.6,41
tt7833952,6.6,1199
tt7834028,6.8,6
tt7834494,7.4,222
tt7834694,7.7,487
tt7835010,6.6,109
tt7836584,5.2,6
tt7836694,5.6,24
tt7837284,2.7,35
tt7837402,4.7,195
tt7837578,8.4,14
tt7838150,7.4,24
tt7838158,4.4,172
tt7838228,6.9,726
tt7838252,8.4,69009
tt7838260,7.7,48
tt7838278,8.0,27
tt7838302,7.7,6
tt7838494,6.1,849
tt7838502,6.1,37
tt7838536,5.2,8562
tt7838654,5.5,237
tt7839094,6.5,33
tt7839456,6.6,1156
tt7839574,6.3,41
tt7841262,6.2,116
tt7841496,5.6,4707
tt7841536,4.3,478
tt7841664,6.1,68
tt7841954,4.3,285
tt7842012,5.9,36
tt7842086,5.4,8
tt7842256,4.4,567
tt7842508,8.0,6
tt7842662,7.3,10
tt7842682,6.1,78
tt7842764,5.0,135
tt7842888,8.6,112
tt7843742,6.8,10
tt7843898,7.6,50
tt7843946,7.5,3288
tt7843986,3.4,63
tt7844164,5.4,47
tt7844166,6.2,2426
tt7845872,5.0,7
tt7845880,7.8,22
tt7845882,9.4,19
tt7846056,6.7,1221
tt7846192,6.4,6
tt7846794,7.9,13
tt7846844,6.6,160331
tt7847002,5.2,130
tt7847062,4.2,321
tt7847352,6.1,81
tt7847702,6.8,9
tt7847714,4.8,10
tt7848100,7.8,36
tt7848946,6.9,9
tt7849092,6.1,33
tt7850152,8.7,18
tt7850334,3.9,773
tt7850980,5.5,563
tt7851428,7.0,10483
tt7851834,4.5,8
tt7851964,5.2,136
tt7852002,6.1,165
tt7852048,7.0,5
tt7852120,5.2,312
tt7852884,5.0,68
tt7852910,6.3,327
tt7852918,6.3,456
tt7853142,4.3,32
tt7853242,7.2,8221
tt7853250,8.4,11
tt7853260,5.4,489
tt7853268,6.3,310
tt7853278,1.5,174
tt7853282,6.4,291
tt7853292,5.9,1173
tt7853312,3.9,29
tt7853636,4.5,1019
tt7853798,6.4,80
tt7853804,5.3,131
tt7853988,4.7,14
tt7854174,7.1,569
tt7854302,7.4,263
tt7854882,7.0,109
tt7855072,3.6,21
tt7855306,7.0,18
tt7855806,5.2,77
tt7856166,5.2,853
tt7856176,5.4,184
tt7856404,3.3,10
tt7856424,6.5,194
tt7857076,4.5,375
tt7857374,5.5,2263
tt7857562,3.7,24
tt7857658,4.5,11
tt7857668,4.2,26
tt7857914,6.1,83
tt7857948,5.9,49
tt7858114,4.7,7
tt7858220,5.9,68
tt7858400,6.7,90
tt7858408,5.3,126
tt7858466,2.8,247
tt7858472,6.1,1314
tt7858496,3.6,881
tt7858616,5.4,2488
tt7858640,7.7,9
tt7859254,6.5,38
tt7860140,3.5,161
tt7860284,6.3,25
tt7861076,7.6,11
tt7861446,6.8,33
tt7861510,6.8,83
tt7861586,6.8,48
tt7861970,7.7,52
tt7862330,6.8,8296
tt7862842,6.2,49
tt7862998,6.4,230
tt7863080,5.9,76
tt7863198,6.5,2129
tt7863462,6.6,50
tt7864992,6.4,477
tt7865162,7.2,508
tt7865428,6.7,55
tt7866320,2.8,54
tt7866702,4.0,166
tt7866850,4.1,30
tt7866918,5.6,186
tt7866988,5.7,315
tt7867026,4.4,40
tt7867076,7.0,922
tt7867176,8.8,14
tt7867270,6.4,34
tt7867358,5.3,171
tt7867360,4.8,4651
tt7867670,6.1,5542
tt7868082,7.2,1306
tt7868256,8.5,71
tt7869010,3.2,19
tt7869070,4.2,11853
tt7869176,5.5,92
tt7870102,6.4,1685
tt7870252,5.0,6
tt7870548,4.9,14
tt7870578,3.2,212
tt7870592,2.6,25
tt7870716,4.3,162
tt7871054,6.0,2887
tt7871358,4.5,77
tt7871636,4.7,2549
tt7871688,5.7,99
tt7872126,8.1,19
tt7872636,6.4,33
tt7873348,5.7,6892
tt7874088,5.2,15
tt7874378,6.2,1724
tt7874712,6.8,145
tt7875464,6.7,3026
tt7875604,6.4,180
tt7875608,6.0,7
tt7875806,4.4,26
tt7876272,8.5,99
tt7876510,7.9,2384
tt7877016,8.0,443
tt7877134,4.6,17
tt7877232,5.7,110
tt7877276,4.6,231
tt7878846,6.3,1150
tt7879028,8.2,6
tt7879360,7.0,6
tt7879442,5.5,1563
tt7879638,4.4,28
tt7879738,7.5,10
tt7880466,6.2,1526
tt7880570,2.1,678
tt7880804,6.2,5
tt7880834,3.2,152
tt7881284,4.4,186
tt7881364,3.3,95
tt7881506,6.6,13
tt7881524,4.4,1426
tt7881542,4.5,1352
tt7881550,7.8,4182
tt7881558,6.1,983
tt7881954,6.4,621
tt7881990,4.5,67
tt7882104,5.9,890
tt7882250,5.9,1031
tt7882328,7.2,15
tt7882376,5.9,20
tt7883448,4.0,20
tt7883774,6.2,769
tt7884086,5.9,13
tt7884228,6.0,2009
tt7884406,5.5,53
tt7884780,5.0,12
tt7885428,6.0,525
tt7885874,7.8,758
tt7886442,4.7,2460
tt7886598,4.9,17
tt7886614,4.8,1283
tt7886740,7.1,35
tt7886846,5.7,627
tt7886848,1.1,94621
tt7886854,7.2,36
tt7886890,5.6,45
tt7886898,5.2,6
tt7886936,7.0,5820
tt7887148,8.2,13
tt7888070,5.6,625
tt7888964,7.4,220298
tt7889586,7.6,20
tt7889602,4.4,30
tt7889878,3.1,14
tt7889902,5.0,24
tt7890408,5.7,886
tt7890550,5.9,832
tt7890974,5.1,156
tt7891138,8.0,8
tt7891470,6.6,985
tt7891670,6.0,85
tt7891828,5.7,13
tt7892050,7.3,6177
tt7892394,7.1,14
tt7892450,4.2,333
tt7893296,5.1,231
tt7893350,3.4,226
tt7893416,4.8,334
tt7893546,3.2,6
tt7893570,7.3,98
tt7893992,6.0,650
tt7894140,6.5,12
tt7894158,5.9,34
tt7894510,5.4,1104
tt7895852,6.9,282
tt7895904,4.2,2927
tt7895976,3.1,7
tt7896164,4.1,42
tt7897088,8.2,36
tt7897102,6.2,2484
tt7897124,6.4,18
tt7897150,7.9,14
tt7897276,7.6,10
tt7897306,6.5,2308
tt7897316,4.0,176
tt7897324,5.5,203
tt7897330,3.7,11841
tt7897348,5.6,2969
tt7897352,5.6,140
tt7897432,5.4,899
tt7897468,5.7,383
tt7897478,5.5,2407
tt7897560,4.2,53
tt7897710,7.0,35
tt7898970,8.1,22
tt7899260,6.2,32
tt7899460,5.2,10
tt7900106,6.9,554
tt7900130,5.6,24
tt7900134,6.5,24
tt7900242,7.0,46
tt7900528,3.9,2066
tt7900820,6.0,11
tt7901268,6.3,293
tt7901274,4.2,22
tt7901384,5.4,650
tt7901398,2.7,41
tt7901408,4.8,1743
tt7901572,5.1,161
tt7901610,6.1,1189
tt7901798,7.7,6331
tt7901824,4.6,210
tt7901840,4.8,130
tt7901864,4.6,130
tt7901878,5.8,151
tt7901882,5.7,214
tt7902124,6.5,1065
tt7902704,3.2,344
tt7903506,9.7,23
tt7903530,5.2,4010
tt7903634,5.7,196
tt7904074,6.8,70
tt7904172,6.0,370
tt7904182,2.0,295
tt7904228,6.2,61
tt7904362,1.7,365
tt7904740,4.2,11
tt7904918,6.4,57
tt7905148,5.7,75
tt7905168,6.0,323
tt7905318,6.6,27
tt7905478,3.8,9
tt7905602,7.1,11
tt7906210,5.4,35
tt7906260,2.1,286
tt7906262,2.4,304
tt7906312,6.5,8
tt7906386,7.6,5
tt7906422,4.6,433
tt7906978,5.8,93
tt7907250,6.1,9
tt7907676,5.1,32
tt7907714,3.8,137
tt7907808,4.9,97
tt7907898,4.1,188
tt7908092,6.5,109
tt7908426,4.3,53
tt7909434,5.1,301
tt7909444,7.3,1405
tt7910444,5.9,1399
tt7911348,5.8,63
tt7912470,8.6,1470
tt7912678,5.7,190
tt7913172,6.8,1186
tt7913394,3.0,823
tt7913934,6.3,1736
tt7914022,5.1,190
tt7914282,6.4,78
tt7914308,5.8,13
tt7914416,7.6,22933
tt7914876,7.2,6
tt7914972,6.0,30
tt7915016,3.8,52
tt7915048,5.0,23
tt7915140,5.2,5
tt7915248,2.4,9
tt7915464,5.1,135
tt7915536,4.5,35
tt7915554,6.5,2946
tt7916122,7.2,41
tt7916276,2.9,211
tt7916674,5.0,33
tt7917178,5.9,4293
tt7917484,5.2,221
tt7917826,6.5,24
tt7917976,5.3,51
tt7918174,3.8,14
